id,商品名,slug,カテゴリ,サブカテゴリ,サイズ,価格,ステータス,説明,並び順,画像URL,在庫数,SKU,キャッチコピー,フリガナ,都道府県,市区町村,アレルギー（表示義務）,アレルギー（表示推奨）,アレルギー備考,期限種別,期限日数（日）,保管温度帯,JANコード,ケース入数,ケース入数単位,最小ロット,最小ロット単位,サンプル対応,内容量,商品タグ,対応可能数量（最大）,リードタイム,関連URL,サプライヤーID,大カテゴリ,中カテゴリ,小カテゴリ,商品コンセプト,利用シーン・おすすめ,食品表示画像,最大ロット単位,発注ケースサイズ縦 (cm),発注ケースサイズ横 (cm),発注ケースサイズ高さ (cm),発注ケース重量 (kg),国外輸出可否,販売形態,WEBサイト販売,提供可能時期,バイヤーへのメッセージ,販促ツール,関連商品ID,商品動画URL,販売事業者名,サプライヤーメール,インボイス対応,国名,価格種別,販売単位
62aef6e5-d835-4e6b-a1a6-bf522e898b2e,鳥取県豚のポークジャーキー,鳥取県豚のポークジャーキー-1,加工食品,,,650,published,,66,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/62aef6e5-d835-4e6b-a1a6-bf522e898b2e/1778429233300-1xt31y.jpeg,2,c664ec86-鳥取県豚のポークジャーキー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333938b5-1ff2-411f-8178-d03e239ae8c5,鳥取和牛 牛すじカレー,鳥取和牛-牛すじカレー-1,加工食品,,,1200,published,,67,,2,c664ec86-鳥取和牛-牛すじカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f1ae381-f1dd-41d9-9ede-b3755adf8a65,牡蠣の佃煮,牡蠣の佃煮-1,加工食品,,,900,published,,68,https://lh3.googleusercontent.com/d/1LHONedPD_CVUI6tE9P7YmNqYcT_EKtfI=w1600,2,c664ec86-牡蠣の佃煮-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8c20ce0-c9e3-4695-9a30-15cfde97de2a,牡蠣のオイル漬,牡蠣のオイル漬-1,加工食品,,,1100,published,,69,https://lh3.googleusercontent.com/d/1wS2L-ma0V8rJVcAqzlxf4kBXI_XN5uu0=w1600,2,c664ec86-牡蠣のオイル漬-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d02258d-10df-4156-b416-054e5d23ddc4,鳥取和牛ビーフカレー,鳥取和牛ビーフカレー-1,加工食品,,,1200,published,,70,,2,c664ec86-鳥取和牛ビーフカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb78432-c2b3-4443-8516-a2de716ddf98,AWAODORILAB 阿波尾鶏バターチキンカレー,awaodorilab-阿波尾鶏バターチキンカレー-1,加工食品,,,550,published,,71,,2,c664ec86-awaodorilab-阿波尾鶏バターチキンカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94eeb58d-c519-44b3-8b8b-5e7cba92bfef,阿波尾鶏骨付地鶏カレー,阿波尾鶏骨付地鶏カレー-1,加工食品,,,1354,published,,72,,2,c664ec86-阿波尾鶏骨付地鶏カレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9897a578-8f7a-4458-a7bb-6a7e920a28c0,AWAODORILAB 阿波尾鶏骨つき地鶏のごちそうカレー,awaodorilab-阿波尾鶏骨つき地鶏のごちそうカレー-1,加工食品,,,748,published,,73,,2,c664ec86-awaodorilab-阿波尾鶏骨つき地鶏のごちそうカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94f43ef9-9066-45ab-b54f-df9068de9015,オイルサーディン,オイルサーディン-1,加工食品,,,610,published,,74,https://lh3.googleusercontent.com/d/1BZYWoc1CxWvEHoXI3BGyjv1PWqyw6L4W=w1600,2,c664ec86-オイルサーディン-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f216bd53-7814-4d53-a2ec-ad13aa3ea7e5,かきめし(2合用),かきめし-2合用-1,加工食品,,,900,published,,75,https://lh3.googleusercontent.com/d/1eA7RtKB7b7aIJfMnF131ptm1e8Tvx77m=w1600,2,c664ec86-かきめし-2合用-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3568a71-e48b-420c-aef9-8f6e1ae9ff8e,ほぐし飯の素　鮎,ほぐし飯の素-鮎-1,加工食品,,,1111,published,,76,,2,c664ec86-ほぐし飯の素-鮎-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2d8d8d-c117-4e52-922a-183619ea1586,ころころチキンキーマカレー,ころころチキンキーマカレー-1,加工食品,,,809,published,,77,,2,c664ec86-ころころチキンキーマカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8da14ff3-908f-428c-b320-86af6ee13c91,河ドラのホルモンカレー,河ドラのホルモンカレー-1,加工食品,,,645,published,,78,,2,c664ec86-河ドラのホルモンカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13c4e86b-c43e-4a5a-9f79-c36e743c599e,AWAODORILAB 阿波尾鶏グリーンカレー,awaodorilab-阿波尾鶏グリーンカレー-1,加工食品,,,600,published,,79,,2,c664ec86-awaodorilab-阿波尾鶏グリーンカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60328ea9-4903-4276-92e4-6fc34f1417bc,大山どりのチキンジャーキー,大山どりのチキンジャーキー-1,加工食品,,,600,published,,80,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/60328ea9-4903-4276-92e4-6fc34f1417bc/1778429267564-m3fazy.jpeg,2,c664ec86-大山どりのチキンジャーキー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a87a6cd-0a50-46f7-bb95-73d827809ad7,天空キッチン 猪豚キーマカレートマト風味,天空キッチン-猪豚キーマカレートマト風味-1,加工食品,,,700,published,,81,,2,c664ec86-天空キッチン-猪豚キーマカレートマト風味-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2ebed9-5058-42fa-973e-e43b88525f70,一撃のカレー2,一撃のカレー2-1,加工食品,,,1300,published,,82,https://lh3.googleusercontent.com/d/1NRKXv4C5xMDIyw7z74-r_Y-b2yEvRlsf=w1600,2,c664ec86-一撃のカレー2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78f0cdbb-3d1e-484d-a07f-6183d8a4deba,千屋牛 炭火炙り牛カレー,千屋牛-炭火炙り牛カレー-1,加工食品,,,1627,published,,83,,2,c664ec86-千屋牛-炭火炙り牛カレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16e76b0e-4faa-49e9-b63c-ca646464500c,米沢牛牛丼の具,米沢牛牛丼の具-1,加工食品,,,900,published,,84,https://lh3.googleusercontent.com/d/1WFP2E0MSfA38bJqVDnCgGhEhnN95rzQc=w1600;https://lh3.googleusercontent.com/d/1-a2mWY7HMlv2SSEzjbx9BparlroxCWOS=w1600;https://lh3.googleusercontent.com/d/1lxadA3ikyh_Izn5al09_BIhw-8hO3nXS=w1600;https://lh3.googleusercontent.com/d/1qOYBnb_OJbt0Jre43XF_d_h04Fl31bwG=w1600,2,c664ec86-米沢牛牛丼の具-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593d44e-2b5a-4955-a9a5-21436052ddf2,ほぐし飯の素　鯵の開き（国産）,ほぐし飯の素-鯵の開き-国産-1,加工食品,,,832,published,,85,,2,c664ec86-ほぐし飯の素-鯵の開き-国産-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198bad13-854c-4049-ac1e-17043825a3ea,ウッドアイランド よこすか海軍カレー,ウッドアイランド-よこすか海軍カレー-1,加工食品,,,550,published,,86,https://lh3.googleusercontent.com/d/1MK3gjJDaDE8wT6LyPHoDjW7U9QSV_1M9=w1600,2,c664ec86-ウッドアイランド-よこすか海軍カレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455c43db-e1e8-4efb-8b17-a6eaba3b9c60,ほぐし飯の素　さんまごはん,ほぐし飯の素-さんまごはん-1,加工食品,,,832,published,,87,,2,c664ec86-ほぐし飯の素-さんまごはん-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e02a6be-b977-4b18-b126-b8a6fd55a88a,ほぐし飯の素　うなぎかしら飯,ほぐし飯の素-うなぎかしら飯-1,加工食品,,,1278,published,,88,,2,c664ec86-ほぐし飯の素-うなぎかしら飯-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f188c20-fcae-4434-a417-5b576b8db6d0,半生熟成　山口濃厚とんこつラーメン,半生熟成-山口濃厚とんこつラーメン-1,加工食品,,,1016,published,,89,,2,c664ec86-半生熟成-山口濃厚とんこつラーメン-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea7863c3-1bab-402d-8121-818b82281b70,岡山 白桃ピオーネカレー,岡山-白桃ピオーネカレー-1,加工食品,,,990,published,,90,,2,c664ec86-岡山-白桃ピオーネカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b76358bf-8250-46e7-986c-92b0a800554d,国産牛スジ山形の芋煮,国産牛スジ山形の芋煮-1,加工食品,,,650,published,,91,https://lh3.googleusercontent.com/d/1JQQrn6q_1swAw0ZjdWQG0zzXlNrPnp9B=w1600;https://lh3.googleusercontent.com/d/1GyCaptix6iVV-Chv7OXCUwrrcYd6iafN=w1600,2,c664ec86-国産牛スジ山形の芋煮-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb31c8ad-b833-4a21-ae53-197ab591bf18,いかしゅうまい,いかしゅうまい-1,加工食品,,,1300,published,,92,https://lh3.googleusercontent.com/d/1sCysH8gyQKSR_oQHJoeYnz_IMgul3JOi=w1600,2,c664ec86-いかしゅうまい-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14b4cc3c-9796-4840-b102-bfaff84261be,蓮子さんの岩国蓮根和風カレー（甘口）,蓮子さんの岩国蓮根和風カレー-甘口-1,加工食品,,,627,published,,93,https://lh3.googleusercontent.com/d/1xdpRlb7VgVauuTNIuo-ZA1AfunWe0617=w1600;https://lh3.googleusercontent.com/d/1Z5fjsmzGL-TqAPGiWWSC3C1QXvaLRH_i=w1600,2,c664ec86-蓮子さんの岩国蓮根和風カレー-甘口-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a27f1f-4550-42e9-8d13-386f31289d1b,天空キッチン きのこカレー,天空キッチン-きのこカレー-1,加工食品,,,700,published,,94,,2,c664ec86-天空キッチン-きのこカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87af7c12-10de-45a1-8810-670e8c25abd8,川俣シャモ スパイシーカレー,川俣シャモ-スパイシーカレー-1,加工食品,,,1081,published,,95,,2,c664ec86-川俣シャモ-スパイシーカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418f9c3-ff6b-49f6-8685-d185d4e48168,川俣シャモ トマトカレー,川俣シャモ-トマトカレー-1,加工食品,,,809,published,,96,,2,c664ec86-川俣シャモ-トマトカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f18e64a8-51d6-4d14-a416-d1ef57cd50d5,川俣シャモ 地鶏カレー,川俣シャモ-地鶏カレー-1,加工食品,,,718,published,,97,,2,c664ec86-川俣シャモ-地鶏カレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c21a2c1a-ae8f-44d5-afa6-47ef4744d3ff,三島函南トマトハヤシ,三島函南トマトハヤシ-1,加工食品,,,718,published,,98,,2,c664ec86-三島函南トマトハヤシ-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67a3f95c-8cdd-4c22-9182-453b68351e5a,箱根山麓豚の旨辛ポークカレー,箱根山麓豚の旨辛ポークカレー-1,加工食品,,,718,published,,99,,2,c664ec86-箱根山麓豚の旨辛ポークカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a906584-25f3-4cd3-86e3-48ae223abe66,箱根西麓三島野菜のプレミアムカレー,箱根西麓三島野菜のプレミアムカレー-1,加工食品,,,899,published,,100,,2,c664ec86-箱根西麓三島野菜のプレミアムカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586c677-abd5-499b-bc78-062828f683c0,米沢牛ビーフシチュー,米沢牛ビーフシチュー-1,加工食品,,,1300,published,,101,https://lh3.googleusercontent.com/d/1fxMOWF6vlSojCicNRHM-t1v2xCRd3Vkv=w1600;https://lh3.googleusercontent.com/d/1u_sYcsmayh8OVNyMbcu7rIFzv4pTqhe2=w1600;https://lh3.googleusercontent.com/d/1qVNFKbgn3CIh5yRGjVjD7qrUo22jqknM=w1600;https://lh3.googleusercontent.com/d/19Ts4_IlSdU5aifAonVjEmc__hL9p9ucN=w1600,2,c664ec86-米沢牛ビーフシチュー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3da60f8-fbaa-4878-b82e-8813e8e3be43,天空キッチン 猪豚キーマカレー,天空キッチン-猪豚キーマカレー-1,加工食品,,,700,published,,102,,2,c664ec86-天空キッチン-猪豚キーマカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66649c5f-1526-4b9f-929b-caf45d1e271c,大人のトマトカレー,大人のトマトカレー-1,加工食品,,,540,published,,103,,2,c664ec86-大人のトマトカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab08c308-edea-4ef5-a633-c3a6b7984c44,道後ビールカレー　200g,道後ビールカレー-200g-1,加工食品,,,650,published,,104,https://lh3.googleusercontent.com/d/1Lppt9Zoi8NTzmzOLTiOWXmtKtfpxILTM=w1600;https://lh3.googleusercontent.com/d/153yKqgULuouETqvEAhgnAHA6MgHRiZWu=w1600,2,c664ec86-道後ビールカレー-200g-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d36f662-8142-402e-b1a5-9111b1bcb779,イカ墨黒ラー油,イカ墨黒ラー油-1,加工食品,,,815,published,,105,https://lh3.googleusercontent.com/d/1a9TU2Uddeb1L8S72WoFcTDWDgg_8rd1L=w1600,2,c664ec86-イカ墨黒ラー油-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197d81cf-8d05-436b-9fc3-b91e14d820ae,横須賀海自カレー 掃海艦はちじょうポークカレー,横須賀海自カレー-掃海艦はちじょうポークカレー-1,加工食品,,,600,published,,106,https://lh3.googleusercontent.com/d/1e97oXacKHCXQrBW9RUnHDOBhElOG35iU=w1600,2,c664ec86-横須賀海自カレー-掃海艦はちじょうポークカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd527e68-365f-4760-81e9-9b676584719c,河太郎いかすみカレー,河太郎いかすみカレー-1,加工食品,,,700,published,,107,https://lh3.googleusercontent.com/d/1h7xKWfORyTUgv9ZWFOxdfhGN0hHdhLm8=w1600,2,c664ec86-河太郎いかすみカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2048a6a-918c-4ebb-9b72-8bd97b788bc0,えっ⁉ソースカツ丼だべした,えっソースカツ丼だべした-1,加工食品,,,680,published,,108,https://lh3.googleusercontent.com/d/1jFybvY1zHSpSqwXWQWOZdCrzDgTdp22O=w1600;https://lh3.googleusercontent.com/d/1Y0Nwg5_8-AbhNAsST-cjBCDUP9EFpvJ4=w1600,2,c664ec86-えっソースカツ丼だべした-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3789dd7-85cf-4524-9480-4ccaa3a4f6bb,福島の柔っこいもつ煮だべした味噌,福島の柔っこいもつ煮だべした味噌-1,加工食品,,,980,published,,109,https://lh3.googleusercontent.com/d/11z2PY33ZXHUJ3kFyFI44uIuAs0wrXZEE=w1600;https://lh3.googleusercontent.com/d/1_l9Fp5PLictf3k5o5PcNJxn4pL9Qkhbm=w1600,2,c664ec86-福島の柔っこいもつ煮だべした味噌-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8abbd73-0f08-4fb8-9bec-21f230293a79,伊賀肉の駒井　ビーフカレー,伊賀肉の駒井-ビーフカレー-1,加工食品,,,1300,published,,110,,2,c664ec86-伊賀肉の駒井-ビーフカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75292e38-ba30-4f53-9d12-7b746c2fcf8e,福島の柔っこいもつ煮だべした旨辛,福島の柔っこいもつ煮だべした旨辛-1,加工食品,,,500,published,,111,https://lh3.googleusercontent.com/d/1xDtoPOEfqsvh2etyIJhosWtoSUoBHS1d=w1600;https://lh3.googleusercontent.com/d/1shYVAlsPHpa8Hd2-oB2_uVVS3JGWpf-W=w1600,2,c664ec86-福島の柔っこいもつ煮だべした旨辛-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86455c43-e7a9-4cb6-8343-46f13a54021b,福島牛すき焼き味ごはんの素,福島牛すき焼き味ごはんの素-1,加工食品,,,980,published,,112,https://lh3.googleusercontent.com/d/1DCZUlXs0c6QAuMAZSARtw9xHG9_vnEXC=w1600;https://lh3.googleusercontent.com/d/1ajwoGlVHA2BzbNEQ49uX-f3iiFoqcz__=w1600,2,c664ec86-福島牛すき焼き味ごはんの素-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1be979ea-3b36-4abd-a4b5-b7d6f8e3b53e,イカカツ,イカカツ-1,加工食品,,,815,published,,113,https://lh3.googleusercontent.com/d/1y0zBPqm9s3o_3HwwPSM36a_2b_IAhKgw=w1600,2,c664ec86-イカカツ-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941ccde-943d-4692-a293-2c4b9fd554bc,福島の柔っこいもつ煮だべした激激辛,福島の柔っこいもつ煮だべした激激辛-1,加工食品,,,550,published,,114,https://lh3.googleusercontent.com/d/1nzKv8BcBE-elhvBkR5G_5DjpNi5DhMes=w1600;https://lh3.googleusercontent.com/d/1_tJQhj3tb9oZjMu7F7CSi_NYiv_76OQm=w1600,2,c664ec86-福島の柔っこいもつ煮だべした激激辛-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89212ebd-b08a-40d3-8caf-387660664a85,え⁉ハンバーグだべした,えハンバーグだべした-1,加工食品,,,980,published,,115,https://lh3.googleusercontent.com/d/1NPeMnp82PJtUDHlElFq9LDtydO98pgDT=w1600;https://lh3.googleusercontent.com/d/1JVGrh_Jxe_wIsSIl8ZEDQ5fLtjkQeAm3=w1600;https://lh3.googleusercontent.com/d/1TyIhNB10awaN0ZBjSMqNSbrK9OMrrp7g=w1600,2,c664ec86-えハンバーグだべした-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fce59d7-91a0-46af-83a3-9d9891934eaf,中辛旨口和牛スパイスカレー,中辛旨口和牛スパイスカレー-1,加工食品,,,990,published,,116,,2,c664ec86-中辛旨口和牛スパイスカレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8da23326-28a6-4b05-ba10-12618ecf1df6,くじら大和煮,くじら大和煮-1,加工食品,,,500,published,,117,,2,c664ec86-くじら大和煮-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4823d98-7cc3-48b8-8c2e-345bb3f9db20,魚籃亭 よこすか海軍カレー,魚籃亭-よこすか海軍カレー-1,加工食品,,,570,published,,118,https://lh3.googleusercontent.com/d/1hJbW0JU1JLCmnGMVs3yu-BtdYx-Ha_RX=w1600,2,c664ec86-魚籃亭-よこすか海軍カレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09cb4cdc-ca3f-40a8-a469-d9730af25fb4,米沢牛麻婆豆腐,米沢牛麻婆豆腐-1,加工食品,,,500,published,,119,https://lh3.googleusercontent.com/d/1D8ZNPTEgfVU6kvr9c4oscToRkhDtHTy1=w1600;https://lh3.googleusercontent.com/d/1qZCvReDRlSmXJ3BcMvH9CtybfvkZd6n1=w1600;https://lh3.googleusercontent.com/d/1cUWn-XWTa-gLX1m1zTMBVYaIBCLl7AZQ=w1600;https://lh3.googleusercontent.com/d/1rP3Wwd-y1cBaUMFBrenWNwSL1cjv_6Km=w1600,2,c664ec86-米沢牛麻婆豆腐-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908ce785-9308-4ebb-affd-d4a3f493cf35,牧草牛のビーフジャーキー,牧草牛のビーフジャーキー-1,加工食品,,,700,published,,120,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/908ce785-9308-4ebb-affd-d4a3f493cf35/1778429188863-msnjf4.jpeg,2,c664ec86-牧草牛のビーフジャーキー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38c40268-4608-4dbb-bca0-5bf26f2c753c,岡山 和牛カレー,岡山-和牛カレー-1,加工食品,,,899,published,,121,,2,c664ec86-岡山-和牛カレー-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06582832-846a-4465-ba8f-bf65ed439077,炊き込みご飯の素（舞茸）２合炊,炊き込みご飯の素-舞茸-合炊,加工食品,,,0,published,,122,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/06582832-846a-4465-ba8f-bf65ed439077/1779027743426-rkf1m1.jpg;https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/06582832-846a-4465-ba8f-bf65ed439077/1779027751184-aam6ll.jpg;https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/06582832-846a-4465-ba8f-bf65ed439077/1779027760893-b0mppw.jpg,2,炊き込みご飯の素-舞茸-合炊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096bce5e-76c3-4131-b34d-04730a5b7cb0,炊き込みご飯の素（舞茸五目）,炊き込みご飯の素-舞茸五目,加工食品,,,0,published,,123,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/096bce5e-76c3-4131-b34d-04730a5b7cb0/1779027908207-d9u7xq.png;https://lh3.googleusercontent.com/d/1A2xra-KAQyo-tvHVRLOHZOV1XA6PCRXO=w1600;https://lh3.googleusercontent.com/d/1dJX8c2cOpK1IjJI4RBnd0_IIi_jG0b95=w1600;https://lh3.googleusercontent.com/d/1oD-Fifm24rg6LSzpX9apk8fLxEdWdrAf=w1600,2,炊き込みご飯の素-舞茸五目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cf4d73b-c2b0-4487-8e56-1061331e83ef,炊き込みご飯の素（とりきのこ）,炊き込みご飯の素-とりきのこ,加工食品,,,0,published,,124,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/3cf4d73b-c2b0-4487-8e56-1061331e83ef/1779028062332-h1no9y.png;https://lh3.googleusercontent.com/d/10nNS59us3X6CeUjsZ9lWWLrdprWRt28j=w1600;https://lh3.googleusercontent.com/d/14UjbG4-hVhKnAqIrzLjQkK0lq6kdt1gz=w1600;https://lh3.googleusercontent.com/d/15Z8asBdgAraXDFSt13D5Qbegv0xE0lK7=w1600,2,炊き込みご飯の素-とりきのこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9079d07e-a9e2-44cb-aa55-a3bdcbd61182,炊き込みご飯の素（しめじ）,炊き込みご飯の素-しめじ,加工食品,,,0,published,,125,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/9079d07e-a9e2-44cb-aa55-a3bdcbd61182/1779028243631-huqiry.png;https://lh3.googleusercontent.com/d/1AV2sgB8r8eEVHjxtSF5rztPBvn5i6we0=w1600;https://lh3.googleusercontent.com/d/10xA8FGUACCvkBKHb9j6QBMGG4udXwNgp=w1600;https://lh3.googleusercontent.com/d/1XIqhxh7JNJyrA0l9cTHmJncOab_psckZ=w1600,2,炊き込みご飯の素-しめじ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed036192-5856-4d56-bdeb-09eb12488503,ベルカレー研究所 大阪風~甘辛味~,ベルカレー研究所-大阪風-甘辛味,加工食品,,,536,published,,126,,2,ベルカレー研究所-大阪風-甘辛味,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea7ad6b0-cca7-4a66-a57a-26cb5e48b2f2,炊き込みご飯の素（椎茸）,炊き込みご飯の素-椎茸,加工食品,,,0,published,,127,https://lh3.googleusercontent.com/d/1e8dPSqQGim6V_tfLQb2J8kgQvmPd6sPv=w1600;https://lh3.googleusercontent.com/d/1esUSZ-TGZQPd3y8MC4dbjHZxpZXaZ8QD=w1600;https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/ea7ad6b0-cca7-4a66-a57a-26cb5e48b2f2/1779028567847-o3hoo8.jpg,2,炊き込みご飯の素-椎茸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c560af1-c72e-4963-9cc2-95c7221c2913,炊き込みご飯の素（舞茸）,炊き込みご飯の素-舞茸,加工食品,,,0,published,,128,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/7c560af1-c72e-4963-9cc2-95c7221c2913/1779028676188-u8zgc4.png;https://lh3.googleusercontent.com/d/1wu3DNV34lsdNCESE6VVkazSP8hy-LzLy=w1600;https://lh3.googleusercontent.com/d/1maCT0VizIbh4HwrgOBk6dtpYp4NfZ8VN=w1600;https://lh3.googleusercontent.com/d/1wq4KoXwnqA0aSS9MTdN__XJ8td_IYK7a=w1600,2,炊き込みご飯の素-舞茸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
